"ID","Created Date","Updated Date","Owner","project","company","date","caption","subject","platforms","media","format","status","user","location","assetLink","notes","type","time","shootHours","shootDate","shootTime","shootNotes","shootStatus","firstComment"
"01dc83ab-218e-47ea-af01-461cfa12a5f4",2025-03-04T05:46:53Z,2025-08-25T18:01:47Z,"01f011dc-8d52-4de4-9524-780ccef3313b","47d93cff-6005-493a-9f0c-578cfaf57506","f93f643b-5796-45aa-a79f-c8d0b609c130",2025-03-03T20:00:00Z,"<p>FX Unlocked is Growing 📈<br/><br/>We are looking for Experienced and Entrepreneurial Affiliate Managers for the Europe Region, to join our exciting, global team!<br/><br/>If you would like more information, Please send us a DM or email at hello@fx-Unlocked.com<br/><br/></p>","Hiring Post ","[""73d19a4c-7876-47f8-81a5-d29b5d2cc5c3"",""7dac2b2f-9a9a-4c9a-b987-5b248f5a6aea"",""f6c2f16a-8e39-40d1-ac3b-36ca7de2b91e""]","wix:image://v1/01f011_e7033caaa7504edea6c74505bb387996~mv2.png/FX-Hiring%20Post.png#originWidth=1080&originHeight=1350","Static Image","Posted","4c285320-862d-44d0-b17a-794f7125db04","Dubai, UAE",,,"Organic","09:30:00.000",0,,,,,
"021b9801-2c77-4d43-8e17-bf037ed3a156",2026-01-08T11:55:55Z,2026-02-16T07:19:05Z,"01f011dc-8d52-4de4-9524-780ccef3313b","90f5bb8e-1da9-441f-b63b-1941b663318b","cc1e8c94-1f3d-4942-ba0a-3f5041a105cc",2026-02-15T20:00:00Z,"<p>Expanding your operations to Dubai or Abu Dhabi? </p><p> </p><p>You can now secure your commercial space directly with digital assets. From offices to retail units, Crypto Homes DXB makes the transition seamless.</p><p> </p><p>Follow for more Crypto Homes tutorials.</p>","Crypto Homes Tutorial - Chapter V: How to Buy a Commercial Property in Dubai & Abu Dhabi with Crypto","[""73d19a4c-7876-47f8-81a5-d29b5d2cc5c3"",""7dac2b2f-9a9a-4c9a-b987-5b248f5a6aea"",""f6c2f16a-8e39-40d1-ac3b-36ca7de2b91e"",""962e2d92-ea8d-4066-8430-2f892bdc8142"",""25387b99-cf69-454c-930c-85bbd25edd55""]","wix:image://v1/01f011_44c93449e0a84f2a94a65abc4e5252c8~mv2.jpg/Reel%20Covers%20(28).jpg#originWidth=450&originHeight=800","Reel","Posted","94873ed1-9c45-497a-8260-be4ca80c41d6","Dubai, UAE",,"<p>Text on cover: <span style=""font-weight:bold"">How to Buy a Commercial Property in Dubai &amp; Abu Dhabi with Crypto</span></p>","Boosted","14:30:00.000",0,,,,,
"02736987-329c-4aec-839e-ab1a7f8e86d5",2025-08-25T19:21:49Z,2025-09-02T12:07:41Z,"e771b8d5-2d78-4471-bb22-0c0d9e29a888","1212678d-037b-475a-b187-a27821e2d3c8","e5a8f142-b45d-4375-973d-f0cc776663e1",2025-09-01T20:00:00Z,"<p class=""font_8"">N/A</p>","Story: Engagement ""Testimonial Review""","[""73d19a4c-7876-47f8-81a5-d29b5d2cc5c3"",""7dac2b2f-9a9a-4c9a-b987-5b248f5a6aea"",""962e2d92-ea8d-4066-8430-2f892bdc8142""]","wix:image://v1/01f011_851a9ecc2f4749998eb6f3735d982faa~mv2.jpg/Airstay%20-%20Testimonial%20-%20Sep%2002.jpg#originWidth=500&originHeight=888","Story","Posted","ab1f4afb-e1e0-4001-9fab-fd64a8bd5b5c","Dubai, UAE","https://www.dropbox.com/work/Asset%20Creation/Airstay/September/Sep%2002","<p>Story with the testimonial of one of the guests, with adding pics of the stay.</p><p> </p><p>Mentioning the review</p><p> </p><p>https://www.airstay.ae/properties/032/address-jbr</p><p> </p><p>https://www.airbnb.ae/rooms/1467874557419853397/reviews?</p>","Organic","16:00:00.000",0,,,,,
"02a399c8-a540-4c4c-b7dd-9d391db168d9",2025-11-20T17:00:58Z,2025-11-24T10:52:04Z,"01f011dc-8d52-4de4-9524-780ccef3313b","5dd8d88e-58bc-4e12-9cfb-55a3306b21cd","56eac7e9-af94-47c0-b4b1-2a4101a9b0c1",2025-11-23T20:00:00Z,"<p>Celebrating 4 years of hustle, milestones, and momentum with the dream team that makes it all happen. </p><p> </p><p>Here’s to more deals, more milestones, and more yacht parties ahead. 🥂🚀</p><p> </p><p>#EliteTurns4 #ElitePropertyDXB #TeamElite #DubaiRealEstate #YachtPartyVibes #WorkHardCelebrateHarder</p><p> </p><p>Collab with Elite Recruitment - music 90&#x27;s</p>","Yacht Party Pictures","[""73d19a4c-7876-47f8-81a5-d29b5d2cc5c3"",""7dac2b2f-9a9a-4c9a-b987-5b248f5a6aea"",""f6c2f16a-8e39-40d1-ac3b-36ca7de2b91e"",""25387b99-cf69-454c-930c-85bbd25edd55""]","wix:image://v1/01f011_d47999173d144804a879ecb4d4334e28~mv2.jpg/iondfhiof.jpg#originWidth=986&originHeight=1243","Carousel","Posted","ab1f4afb-e1e0-4001-9fab-fd64a8bd5b5c","Dubai","https://www.dropbox.com/work/Asset%20Creation/Elite%20Property%20DXB/Social%20Media%20Posts/November/Nov%2024",,"Organic","14:00:00.000",0,,,,,"What’s your favourite Elite memory so far? Deal, dinner, or dance move? 👀👇"
"02ef0321-95f0-41ee-8ec4-2476609c7938",2025-11-17T06:58:55Z,2025-12-15T08:33:20Z,"e771b8d5-2d78-4471-bb22-0c0d9e29a888","90f5bb8e-1da9-441f-b63b-1941b663318b","cc1e8c94-1f3d-4942-ba0a-3f5041a105cc",2025-12-12T20:00:00Z,"<p>Ultra luxury redefined in waterfront living. 🌊✨</p><p> </p><p>This is more than a penthouse; it is a self-contained sanctuary. Featuring 7 en-suite bedrooms, a private pool, a comprehensive wellness facility, and staff accommodation, all set within Jumeirah&#x27;s most exclusive waterfront community. </p><p> </p><p>📍 Jumeirah Asora Bay, Jumeirah<br/>🏡 7 Bedrooms | 7 Bathrooms<br/>📐 BUA: 47,726.00 sq.ft | 9 Parking Bays</p><p>💰 1.57K BTC</p><p> </p><p>With access to lap pools, infinity terraces, and coastal gardens. Comment &#x27;CRYPTO&#x27; to enquire about this unparalleled offering.</p><p> </p><p>#CryptoHomesDXB #DubaiRealEstate #UltraLuxury #Jumeirah #AsoraBay #LegacyProperty #CryptoProperty #BlockchainRealEstate #DubaiInvestments #Penthouse</p><p> </p><p>Schedule a private viewing here: https://cryptohomesdxb.com/properties/ulra-luxury-2-floors-penthouse-waterfront-living-4</p><p> </p>","Property Showcase:  Jumeirah Asora Bay","[""73d19a4c-7876-47f8-81a5-d29b5d2cc5c3"",""7dac2b2f-9a9a-4c9a-b987-5b248f5a6aea"",""f6c2f16a-8e39-40d1-ac3b-36ca7de2b91e"",""25387b99-cf69-454c-930c-85bbd25edd55""]","wix:image://v1/01f011_20f439ffde074e738a3a680a9e234035~mv2.jpg/CH%20CAROUSEL-1.jpg#originWidth=1080&originHeight=1350","Carousel","Posted","94873ed1-9c45-497a-8260-be4ca80c41d6","Jumeirah Asora Bay, Jumeirah","https://www.dropbox.com/scl/fo/jkd8n6ergtn412urch4mr/ABaec9jib5TT_yPqWA1HEsk?rlkey=ogujzw1abf8zyj796dstn0nxy&st=wcl9g3vu&dl=0","<p>Text on Cover: </p><p>7 BR PENTHOUSE,</p><p>JUMEIRAH ASORA BAY</p><p>JUMEIRAH</p><p>1.57K BTC</p><p> </p><p>Property Link: https://cryptohomesdxb.com/properties/ulra-luxury-2-floors-penthouse-waterfront-living-4</p>","Organic","14:30:00.000",0,,,,,
"031081a8-94d8-4295-adf4-7cb7b8700732",2026-03-02T10:19:43Z,2026-03-03T11:21:00Z,"01f011dc-8d52-4de4-9524-780ccef3313b","1212678d-037b-475a-b187-a27821e2d3c8","e5a8f142-b45d-4375-973d-f0cc776663e1",2026-02-28T20:00:00Z,"<p>Airstay continues to operate as normal whilst closely monitoring regional developments and official guidance from UAE authorities.</p><p> </p><p>The safety of our guests, homeowners, and team remains our highest priority. </p><p> </p><p>We encourage everyone to follow instructions from official sources, stay indoors where advised, and prioritise your wellbeing above all.</p><p> </p><p>If you have any booking concerns or need support, please contact us anytime.</p><p> </p><p>Thank you for your trust.</p>","Static + Story: Service Announcement ","[""73d19a4c-7876-47f8-81a5-d29b5d2cc5c3"",""7dac2b2f-9a9a-4c9a-b987-5b248f5a6aea"",""f6c2f16a-8e39-40d1-ac3b-36ca7de2b91e""]","wix:image://v1/01f011_3b4382d4663944019eb1dcd1eb67207e~mv2.jpg/Airstay%20-%20Post%20-%20March%203.jpg#originWidth=3000&originHeight=3750","Story","Posted","94873ed1-9c45-497a-8260-be4ca80c41d6","Duba, UAE","https://www.dropbox.com/scl/fo/u6bu0r88hx1zcftox1tup/AB_7vgA-9jNkP0DcrbTS-ao?rlkey=oyctp52daag605r8rrzz8o7iu&st=6p83woks&dl=0","<p><span style=""font-weight:bold"">Text on cover:</span></p><p>Operating with Care</p><p> </p><p>Safe. Calm. Together.</p><p> </p><p>In uncertain times, we find strength in our community.</p><p> </p><p><span style=""font-weight:bold"">Footer:</span><br/>With gratitude and confidence in the UAE.</p>","Organic","12:00:00.000",0,,,,,
"036e7bda-0087-4b90-86c6-e408812bce7e",2026-01-22T10:25:17Z,2026-01-29T21:29:29Z,"01f011dc-8d52-4de4-9524-780ccef3313b","fe578398-ead8-4e5c-902c-1ba9d28746b3","f644f0b2-3ef9-4d0a-80c3-276de3135008",2026-03-30T20:00:00Z,"Caption & Hashtag","Trust & Credibility: Investing in Dubai (Agent)","[""73d19a4c-7876-47f8-81a5-d29b5d2cc5c3"",""7dac2b2f-9a9a-4c9a-b987-5b248f5a6aea"",""f6c2f16a-8e39-40d1-ac3b-36ca7de2b91e"",""962e2d92-ea8d-4066-8430-2f892bdc8142""]",,"Reel","New","5c084634-6869-4e43-a13e-fbede7b594d4","TBC",,,"Boosted","12:00:00.000",0,,,,,
"03c9666b-243c-4f0e-9ec7-459bff772d88",2025-04-01T05:00:50Z,2025-08-25T18:01:47Z,"01f011dc-8d52-4de4-9524-780ccef3313b","5dd8d88e-58bc-4e12-9cfb-55a3306b21cd","56eac7e9-af94-47c0-b4b1-2a4101a9b0c1",2025-05-08T20:00:00Z,"<p>Story: Residential Properties For Rent</p>","Story: Residential Properties For Rent","[""73d19a4c-7876-47f8-81a5-d29b5d2cc5c3"",""7dac2b2f-9a9a-4c9a-b987-5b248f5a6aea"",""962e2d92-ea8d-4066-8430-2f892bdc8142""]","wix:image://v1/01f011_0eb1af707cec4ebe8c5d5d97d4e84ee9~mv2.jpg/Elite%20DXB%20-%20Residential%20Properties%20For%20Rent%20May%209.jpg#originWidth=4500&originHeight=8000","Story","Posted","5c084634-6869-4e43-a13e-fbede7b594d4","N/A","https://www.dropbox.com/scl/fo/14l4desacqwx3q1npatai/ANIZa7aOrMq6yuBuQI_YP48?rlkey=uy17ggsethnstczoiucju7nyy&st=23v8yawz&dl=0",,"Organic","10:00:00.000",0,,,,,
"03dd42fb-ab78-45e2-8b05-c30303d02ee7",2024-10-21T07:40:56Z,2025-08-25T18:01:47Z,"01f011dc-8d52-4de4-9524-780ccef3313b","47d93cff-6005-493a-9f0c-578cfaf57506","f93f643b-5796-45aa-a79f-c8d0b609c130",2024-10-27T20:00:00Z,"<p>Why choose FX Unlocked? With us, you get access to exclusive partnerships, higher revenue opportunities, and free resources to grow your brand. Whether you&#x27;re an established creator or just starting, we&#x27;re here to help you thrive. 💡</p>","Introduction to FX Unlocked's Mission","[""73d19a4c-7876-47f8-81a5-d29b5d2cc5c3"",""7dac2b2f-9a9a-4c9a-b987-5b248f5a6aea"",""f6c2f16a-8e39-40d1-ac3b-36ca7de2b91e""]","wix:image://v1/01f011_b30120e42b6a4380aa428de2aa435852~mv2.png/FX%20post.png#originWidth=1080&originHeight=1080","Static Image","Posted","5c084634-6869-4e43-a13e-fbede7b594d4","Dubai, UAE","https://www.dropbox.com/scl/fi/cqtojv3gdzqw9vy3wbfv9/FX-post.png?rlkey=kyyy3af7gr2logy30zikvy8jq&st=3vpyune1&dl=0","<ul><li><span style=""font-weight:bold"">Post Type</span>: Stock Image of a person trading</li><li><span style=""font-weight:bold"">CTA</span>: &quot;Ready to unlock your growth? Visit our website to join the community!&quot;</li></ul>","Organic","11:00:00.000",0,,,,,
"03dd6257-5f2d-4a9f-a28f-680c92eb5335",2025-08-04T18:37:28Z,2025-08-30T10:12:33Z,"e771b8d5-2d78-4471-bb22-0c0d9e29a888","90f5bb8e-1da9-441f-b63b-1941b663318b","cc1e8c94-1f3d-4942-ba0a-3f5041a105cc",2025-08-29T20:00:00Z,"<p>This August, we hit 58,000+ views, 40,700+ accounts reached and 513 new followers 🎥</p><p> </p><p>Let’s go September! We’re just getting started. 🚀</p><p> </p><p>#CryptoHomesDXB #DubaiRealEstate #CryptoProperty #BlockchainRealEstate #DubaiInvestments #FutureOfRealEstate</p>","Crypto Homes August Wrap-Up","[""73d19a4c-7876-47f8-81a5-d29b5d2cc5c3"",""7dac2b2f-9a9a-4c9a-b987-5b248f5a6aea"",""f6c2f16a-8e39-40d1-ac3b-36ca7de2b91e"",""25387b99-cf69-454c-930c-85bbd25edd55""]","wix:image://v1/01f011_81d9d0a06f11442381b47e30f59ce719~mv2.jpg/CH%20POST%20%20%20(2).jpg#originWidth=500&originHeight=625","Static Image","Posted","ab1f4afb-e1e0-4001-9fab-fd64a8bd5b5c","Dubai, UAE","https://www.dropbox.com/scl/fi/3nw4h799thwqp7hf5udr0/CH-POST.png?rlkey=ob1h6f9t2hv6a8sjcl0254mo8&st=rlagd2bs&dl=0","<p class=""font_8"">Grid collage of best-performing content or achievements</p>","Organic","13:00:00.000",0,,,,,"💬 We’re curious, what kind of content do you want to see more of in September? Market insights, crypto FAQs, property showcases, or success stories? Drop your pick below 👇"
"03f59dc2-1420-4eb9-bbeb-facc324cb488",2026-01-27T08:07:17Z,2026-03-05T07:39:12Z,"e771b8d5-2d78-4471-bb22-0c0d9e29a888","0e90ed6d-2dbc-48b2-aeea-fe5b0928abd5","8e973dbb-d6fd-4cf8-94a8-10f51ec8f4a0",2026-03-03T20:00:00Z,"<p>Dubai’s visitor numbers keep rising, and that demand is directly shaping the holiday home market.</p><p> </p><p>In the first 11 months of 2025, Dubai welcomed 17.55M overnight visitors, which is a 5% increase year-on-year. More travellers means more demand for premium short stays, especially in lifestyle-led neighbourhoods.</p><p> </p><p>Comment WARWICK to become a host with Elite Vacations today.</p><p> </p><p>Sources: Dubai Department of Economy &amp; Tourism (DET) – Tourism Performance Report</p>","Market Insight: Dubai Tourism Is Growing — So Is Demand for Holiday Homes","[""73d19a4c-7876-47f8-81a5-d29b5d2cc5c3"",""7dac2b2f-9a9a-4c9a-b987-5b248f5a6aea"",""f6c2f16a-8e39-40d1-ac3b-36ca7de2b91e"",""962e2d92-ea8d-4066-8430-2f892bdc8142""]",,"Reel","New","94873ed1-9c45-497a-8260-be4ca80c41d6","TBC",,"<p>Cover - nice holiday home interior or dubai community</p>","Boosted","14:30:00.000",0.5,2026-02-22T20:00:00Z,"15:30:00.000","<p><span style=""font-weight:bold"">Post-production Instructions</span></p><p><span style=""font-weight:bold"">Script / Flow: C/o Dan</span></p><p>Click here → https://app.milanote.com/1VRdp11IDvzh0y?p=twX84KR3rmR<br/>(Suggested music is here but please feel free to check the similar songs tab)</p><p><span style=""font-weight:bold"">Uploading and Sorting of files : C/o </span>Jishnu</p><p>Link to raw files:https://www.dropbox.com/work/Asset%20Creation/Elite%20Vacations/Shoot/2026/Feb%2023/VIDEOS</p><p> </p>","Completed",
"04135769-aa10-472f-98c3-da86d4420d69",2026-01-26T09:00:15Z,2026-02-17T16:45:05Z,"e771b8d5-2d78-4471-bb22-0c0d9e29a888","160e00a4-309a-40b8-aec3-1635e37cf211","5ce89196-d503-4960-a087-3d0d94018925",2026-02-16T20:00:00Z,"<p>كن حيث يلتقي روّاد البناء والتصميم في المنطقة.</p><p> </p><p><span style=""font-weight:bold"">كويت بيلد 2026</span> هو منصتك للظهور أمام نخبة المتخصصين وصنّاع القرار في القطاع.</p><p> </p><p>اعرض أحدث منتجاتك وحلولك،<br/>ابنِ شراكات استراتيجية جديدة،<br/>وعزّز حضور علامتك التجارية أمام جمهور يبحث عن الابتكار والجودة.</p><p> </p><p>📍 6 – 9 مايو 2026<br/>صحاري أرينا، صباح السالم – الكويت</p><p> </p><p>💬 أكتب زيارة في التعليقات واحجز مكانك الآن.</p><p> </p><p>Be where construction and design leaders in the region come together.</p><p> </p><p>Kuwait Build 2026 is your platform to stand out in front of top industry professionals and decision-makers.</p><p> </p><p>Showcase your latest products and solutions,<br/>Build new strategic partnerships,<br/>And strengthen your brand presence among an audience seeking innovation and quality.</p><p> </p><p>📍 May 6–9, 2026<br/>Sahara Arena, Sabah Al Salem – Kuwait</p><p> </p><p>Comment Visit and secure your spot today</p>","Show Image Gallery","[""73d19a4c-7876-47f8-81a5-d29b5d2cc5c3"",""7dac2b2f-9a9a-4c9a-b987-5b248f5a6aea"",""f6c2f16a-8e39-40d1-ac3b-36ca7de2b91e"",""25387b99-cf69-454c-930c-85bbd25edd55""]","wix:image://v1/01f011_3697fe320e734e1589c1b8f0cb2ad880~mv2.png/1.png#originWidth=3363&originHeight=4204","Carousel","Posted","ab1f4afb-e1e0-4001-9fab-fd64a8bd5b5c","Kuwait Build","https://www.dropbox.com/scl/fo/hjqbnjknnd5a3k41hl0qf/AEm1p-mxANI4NCOEZqjkaWg?rlkey=2h481eiqzuj1p4pc9j3n066ey&st=avwhzhfi&dl=0",,"Organic","12:00:00.000",0,,,,,
"043fca60-2a36-422b-be3c-83318fa296dc",2026-02-10T07:51:30Z,2026-02-20T08:56:08Z,"e771b8d5-2d78-4471-bb22-0c0d9e29a888","90f5bb8e-1da9-441f-b63b-1941b663318b","cc1e8c94-1f3d-4942-ba0a-3f5041a105cc",2026-02-18T20:00:00Z,"<p>Why settle for a standard hotel when you can rent a luxury holiday home in Dubai or Abu Dhabi with crypto? 🏖️☀️</p><p> </p><p>Stop HODLing for a second and start living. </p><p> </p><p>Follow for more Crypto Homes tutorials.</p><p> </p><p> </p>","Crypto Homes Tutorial - Chapter VI: How to Rent a Holiday Home in Dubai & Abu Dhabi with Crypto","[""73d19a4c-7876-47f8-81a5-d29b5d2cc5c3"",""7dac2b2f-9a9a-4c9a-b987-5b248f5a6aea"",""f6c2f16a-8e39-40d1-ac3b-36ca7de2b91e"",""962e2d92-ea8d-4066-8430-2f892bdc8142"",""25387b99-cf69-454c-930c-85bbd25edd55""]","wix:image://v1/01f011_9e18a561ea314bb3bfb8f74cc8751797~mv2.jpg/Reel%20Covers%20(34).jpg#originWidth=1080&originHeight=1920","Reel","Posted","94873ed1-9c45-497a-8260-be4ca80c41d6","Dubai, UAE",,"<p> </p>","Boosted","14:30:00.000",0,,,,,
"0449eb17-a281-4a85-bdb9-38b832784a0c",2025-06-17T08:47:21Z,2025-08-25T18:01:47Z,"01f011dc-8d52-4de4-9524-780ccef3313b","5dd8d88e-58bc-4e12-9cfb-55a3306b21cd","56eac7e9-af94-47c0-b4b1-2a4101a9b0c1",2025-07-28T20:00:00Z,"<p>Story: Residential Properties For Sale</p>","Story: Residential Properties For Sale","[""73d19a4c-7876-47f8-81a5-d29b5d2cc5c3"",""7dac2b2f-9a9a-4c9a-b987-5b248f5a6aea"",""962e2d92-ea8d-4066-8430-2f892bdc8142""]","wix:image://v1/01f011_1a3f5c14a18942eaafd92bd10599a68a~mv2.png/ELITE_RPFS-July22.png#originWidth=2250&originHeight=4000","Story","Posted","4c285320-862d-44d0-b17a-794f7125db04","Dubai, UAE","https://www.dropbox.com/scl/fo/fi9n3qpyf0t6ho97xh4bi/AM3wYDW0urMyQYdvCQwTc94?rlkey=intjfmom3ml4f5fe8r8ynp1ro&st=efzhjryt&dl=0",,"Organic","13:00:00.000",0,,,,,
"04757d23-8258-401e-b482-5b1821a81175",2025-11-27T19:53:42Z,2026-01-07T12:15:06Z,"01f011dc-8d52-4de4-9524-780ccef3313b","160e00a4-309a-40b8-aec3-1635e37cf211","5ce89196-d503-4960-a087-3d0d94018925",2026-01-06T20:00:00Z,"<p><span style=""font-weight:bold"">A new year brings a new chapter for Kuwait Build!</span></p><p> </p><p>For the <span style=""font-weight:bold"">7th edition</span>, Kuwait Build moves to a <span style=""font-weight:bold"">brand-new venue, Sahara Arena in Sabah Al Salem</span>,<span style=""font-weight:bold""> Kuwait</span> offering an enhanced experience, improved accessibility, and a stronger platform for brands to connect with both trade professionals and consumers.</p><p> </p><p>This year’s show will feature prominent brands from <span style=""font-weight:bold"">United Arab Emirates, Saudi Arabic, India, Italy, Germany, China, Taiwan </span>and many more alongside leading companies in <span style=""font-weight:bold"">Kuwait</span> to showcase their innovative products and solutions.</p><p> </p><p>Secure your space today: <span style=""font-weight:bold""><span style=""text-decoration:underline""><span style=""text-decoration:underline""><a href=https://www.kuwaitbuild.com/register-my-interest target=_blank>www.kuwaitbuild.com/register-my-interest</a></span></span></span></p><p> </p><p>عام جديد، وكويت بيلد ينتقل إلى موقع جديد!</p><p> </p><p>في نسخته السابعة، ينتقل <span style=""font-weight:bold"">كويت بيلد</span> إلى موقع جديد كليًا، <span style=""font-weight:bold"">ساحة صحاري في صباح السالم – الكويت</span>، ليقدّم تجربة محسّنة، وسهولة وصول أفضل، ومنصة  أقوى للعلامات التجارية للتواصل مع المتخصصين في القطاع والجمهور العام.</p><p> </p><p>سيستقبل <span style=""font-weight:bold"">كويت بيلد 2026</span> نخبة من العارضين في مجالات العمارة، والتصميم الداخلي، ومواد البناء، وحلول المنازل، وتقنيات المعيشة الذكية.</p><p>وسيضم المعرض هذا العام علامات بارزة من <span style=""font-weight:bold"">الإمارات العربية المتحدة، والمملكة العربية السعودية، والهند، وإيطاليا، وألمانيا، والصين، وتايوان</span> وغيرها، إلى جانب كبرى الشركات في         الكويت، لعرض أحدث منتجاتهم وحلولهم المبتكرة.</p><p> </p><p><span style=""font-weight:bold""><span style=""text-decoration:underline""><a href=http://r.news1.atexinternational.com/mk/cl/f/sh/28xHLtxZQ0KqQgkFzqumEp3E7HZ6AOu0yg/UxW8cdaWRPmo target=_blank>احجز جناحك اليوم</a></span>: www.kuwaitbuild.com/ar/register-my-interest</span></p>","Channel Broadcast - (EXPROM) - New year, new venue","[""75ecb782-7c68-4364-93df-203f5b4625ab""]","wix:image://v1/01f011_a038f774d23349029c0e693835ab5be2~mv2.png/KB26%20-%20Exprom%20Static%201x1%20EN%20-%20Jan%2007.png#originWidth=1080&originHeight=1080","WhatsApp Broadcast","Posted","ab1f4afb-e1e0-4001-9fab-fd64a8bd5b5c","N/A","https://www.dropbox.com/scl/fo/a6hzx7duxiynp60aq7gun/ADNyrWXYX5AnvJPa0WUiKnE?rlkey=q14pe1r5yj42ihyut8hihubgp&st=lpki02wk&dl=0",,"Organic","12:00:00.000",0,,,,,
"04b44db0-acfb-4ee0-b50d-656602694831",2025-06-10T04:30:33Z,2025-08-25T18:01:47Z,"e771b8d5-2d78-4471-bb22-0c0d9e29a888","5dd8d88e-58bc-4e12-9cfb-55a3306b21cd","56eac7e9-af94-47c0-b4b1-2a4101a9b0c1",2025-07-24T20:00:00Z,"<p>Story: Residential Properties For Sale</p>","Story: Residential Properties For Sale","[""73d19a4c-7876-47f8-81a5-d29b5d2cc5c3"",""7dac2b2f-9a9a-4c9a-b987-5b248f5a6aea"",""962e2d92-ea8d-4066-8430-2f892bdc8142""]","wix:image://v1/01f011_df511099083f41dcab8cbe8bf215d091~mv2.jpg/Elite%20DXB%20-%20May%2026%20-%20Residential%20Properties%20For%20Sale.jpg#originWidth=1080&originHeight=1920","Story","Posted","4c285320-862d-44d0-b17a-794f7125db04","N/A","https://www.dropbox.com/scl/fo/14l4desacqwx3q1npatai/ANIZa7aOrMq6yuBuQI_YP48?rlkey=uy17ggsethnstczoiucju7nyy&st=23v8yawz&dl=0",,"Organic","12:30:00.000",0,,,,,
"04e22f04-e43d-4175-9d1c-aebd44621576",2025-08-05T16:42:22Z,2025-08-25T18:01:47Z,"e771b8d5-2d78-4471-bb22-0c0d9e29a888","1212678d-037b-475a-b187-a27821e2d3c8","e5a8f142-b45d-4375-973d-f0cc776663e1",2025-08-24T20:00:00Z,"<p>Thinking of turning your property into a short-term rental? Now might be the perfect time.</p><p> </p><p>Dubai has introduced new incentives and a streamlined licensing process to make it easier and more cost-effective for property owners to enter the holiday home market.</p><p> </p><p>Licensing is now faster, support from DTCM-approved platforms is stronger, and fees remain competitive, starting around AED 1,520 annually per unit.</p><p> </p><p>With these updates in place, more property owners are joining the market ahead of the 2025/2026 high season.</p><p> </p><p>Lower barriers. Faster approvals. More opportunity.</p><p> </p><p>Ready to get started? We’re here to guide you.</p><p> </p><p>#DubaiHolidayHomes #ShortTermRentals #DubaiRealEstate #PropertyInvestment #HolidayLetDubai #RentalIncome #DubaiHosts #VacationRentalDubai #DTCMLicence #EarnWithAirstay #DubaiPropertyMarket #InvestInDubai #HostWithEase #ElitePropertyDXB #DubaiTourism2025</p>","Story: Market Insight - Dubai Government Launches New Incentives for Holiday Home Owners","[""73d19a4c-7876-47f8-81a5-d29b5d2cc5c3"",""7dac2b2f-9a9a-4c9a-b987-5b248f5a6aea"",""f6c2f16a-8e39-40d1-ac3b-36ca7de2b91e"",""962e2d92-ea8d-4066-8430-2f892bdc8142""]","wix:image://v1/01f011_ca63c2d0029849b7bab570e2cba9b676~mv2.jpg/Airstay%20-%20Aug%2025%20-%20Market%20Insight%20-%20Post.jpg#originWidth=4500&originHeight=5625","Story","Posted","ab1f4afb-e1e0-4001-9fab-fd64a8bd5b5c","Dubai, UAE","https://www.dropbox.com/scl/fo/0e93kc930qy5yv3xiqcsw/AARbeQzVy0PZeLmBS95KDEQ?rlkey=gt82zo2abvjkr0w6v13nf0fyo&st=sn4i27gq&dl=0","<p class=""font_8"">Dubai Government Launches New Incentives for Holiday Home Owners</p>
<p class=""font_8"">&nbsp;</p>
<p class=""font_8"">Source: Dubai DET</p>","Organic","16:00:00.000",0,,,,,
"04f0843b-04b4-4ae6-9ace-e8731fbd107e",2025-12-16T13:04:20Z,2026-02-26T06:58:43Z,"01f011dc-8d52-4de4-9524-780ccef3313b","90f693b9-af56-47a1-9965-98bf0326b43e","34a2f467-ef8e-4733-b6ad-7d176e614466",2026-03-25T20:00:00Z,"Caption & Hashtag","Volleyball News/Fun Facts","[""73d19a4c-7876-47f8-81a5-d29b5d2cc5c3"",""7dac2b2f-9a9a-4c9a-b987-5b248f5a6aea"",""f6c2f16a-8e39-40d1-ac3b-36ca7de2b91e""]",,"Static Image","New","94873ed1-9c45-497a-8260-be4ca80c41d6","TBC",,,"Organic","10:00:00.000",0,,,,,
"04f7815a-cbb4-4436-9e71-86e1bea9f662",2026-02-15T07:43:57Z,2026-02-15T07:43:57Z,"01f011dc-8d52-4de4-9524-780ccef3313b","62980c2d-3d5b-4488-8b5e-83dc24f687b3","ac8e2429-cd88-4f8a-97b3-cfb7abb2e4f9",2026-04-18T20:00:00Z,"Caption & Hashtag","1 day to go","[""73d19a4c-7876-47f8-81a5-d29b5d2cc5c3"",""7dac2b2f-9a9a-4c9a-b987-5b248f5a6aea"",""f6c2f16a-8e39-40d1-ac3b-36ca7de2b91e"",""25387b99-cf69-454c-930c-85bbd25edd55""]",,"Static Image","New","5c084634-6869-4e43-a13e-fbede7b594d4","Benghazi, Libya",,,"Organic","12:00:00.000",0,,,,,
