"invoice","productType","notes","price","quantity","amount","Title","ID","Created Date","Updated Date","Owner"
"8826ae1d-afb1-4fbc-8360-1788a677dfab","64533648-470a-4167-b761-f81e1960ec5a","<p><span style=""font-weight:bold"">Social Media </span></p><ul><li>4 Reels (Content Creation)</li><li>Monthly Calendar</li><li>Community Engagement</li><li>Monthly Report</li><li>AED 500 Boosting budget</li></ul>",5500,1,5500,,"b48f468c-5cde-4343-bd18-e2896c107286",2025-11-28T06:53:03Z,2025-11-28T06:53:14Z,"01f011dc-8d52-4de4-9524-780ccef3313b"
"ab1694e4-b80e-4636-877d-163bda208c50","3393a717-a333-48a2-a785-ba2eebc00f68",,750,1,750,,"b4ec4d49-a759-441e-8d75-fac0f6def237",2022-11-30T21:31:48Z,2022-11-30T21:31:48Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc"
"d71ccfd4-9326-4161-9876-ed56c330c9d4","aec19a7f-1b0b-4085-837e-7981ac0d259e",,1500,1,1500,,"b552a8bb-d762-4af3-82f5-a40e06cfdc68",2022-11-30T21:03:35Z,2022-11-30T21:03:35Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc"
"52b4e739-5b28-4269-88fd-3f077e92eb54","5adee711-6197-4bbf-b057-460cfbc157db","<p><span style=""font-weight:bold"">1. Market Scope:</span></p><ul><li><span style=""font-weight:bold"">Target Audience:</span> Identify your ideal customer, including their demographics, interests, needs, and pain points. This helps tailor your brand voice, messaging, and offerings.</li><li><span style=""font-weight:bold"">Competitive Landscape:</span> Analyze your competitors, their strengths and weaknesses, and any potential gaps in the market you can fill.</li><li><span style=""font-weight:bold"">Positioning:</span> Define your brand&#x27;s unique value proposition and how it stands out from competitors.</li></ul><p> </p><p><span style=""font-weight:bold"">2. Brand Identity Scope:</span></p><ul><li><span style=""font-weight:bold"">Core Values &amp; Mission:</span> Identify your brand&#x27;s guiding principles and purpose, shaping its decisions and communication.</li><li><span style=""font-weight:bold"">Brand Personality:</span> Define the characteristics you want your brand to embody, such as trustworthy, innovative, or playful.</li><li><span style=""font-weight:bold"">Messaging &amp; Storytelling:</span> Craft a compelling brand narrative that resonates with your target audience and showcases your value proposition.</li></ul><p> </p><p><span style=""font-weight:bold"">3. Visual Identity Scope:</span></p><ul><li><span style=""font-weight:bold"">Logo &amp; Graphic Design:</span> Develop a visual language that reflects your brand personality and values, including logo, colors, fonts, and imagery.</li><li><span style=""font-weight:bold"">Brand Guidelines:</span> Create a document outlining your visual identity standards to ensure consistent use across all touchpoints.</li></ul><p> </p>",8000,1,8000,,"b578c28f-84fb-4189-8768-f51a385cf50c",2024-01-22T05:21:44Z,2024-01-22T05:21:44Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc"
"4aff248e-2ee4-4d80-a39a-dd51da780db4","cb3328a7-5aff-4fe7-921f-b585c4163dc8",,625,1,625,,"b5a96397-397f-4822-9fbd-192f0f4a4cce",2026-02-18T10:05:26Z,2026-02-18T10:05:26Z,"01f011dc-8d52-4de4-9524-780ccef3313b"
"e0c735c2-7349-4878-aab1-8390dfcf3c4f","cb3328a7-5aff-4fe7-921f-b585c4163dc8",,1,275,275,,"b5b12da4-d0b2-4b5a-b2f3-761077edcc28",2025-06-19T07:18:47Z,2025-06-19T07:18:47Z,"01f011dc-8d52-4de4-9524-780ccef3313b"
"355ca6dc-604d-452b-87b7-75be0a637cf9","cb3328a7-5aff-4fe7-921f-b585c4163dc8",,200,1,200,,"b5c48966-d79f-4c90-9e91-2db0b5931447",2025-04-30T06:10:26Z,2025-04-30T06:10:26Z,"01f011dc-8d52-4de4-9524-780ccef3313b"
"cbbdc1e3-1cfe-4c62-ade1-5ff03f141554","cb3328a7-5aff-4fe7-921f-b585c4163dc8",,1244.59,1,1244.59,,"b5cffa49-ae36-4be1-93a1-46d2b9385a72",2026-04-03T07:11:51Z,2026-04-03T07:11:51Z,"01f011dc-8d52-4de4-9524-780ccef3313b"
"fafd7018-d442-4c41-8b31-ef7caf470117","3393a717-a333-48a2-a785-ba2eebc00f68","<p><span style=""font-weight:bold"">WebApp UI/UX</span></p><p>• Editor X (Responsive Site)</p><p>• Responsive Wireframe</p><p>• Home Page</p><p>• About Us Page</p><p>• Contact Us</p><p>• UI / UX</p><p> </p><p><span style=""font-weight:bold"">Inside Pages</span></p><p>1. Home Page landing page</p><p>2. About Us</p><p>3. Products (Drop list)</p><p>    3.1 Kitchen Emission systems</p><p>          i. EK series Ecology units</p><p>          ii. ES series Electrostatic Precipitator</p><p>          iii. EH series Exhaust Hoods</p><p>    3.2 Indoor air quality</p><p>          i. EP series Ducted Inline Filter Box</p><p>          ii. UP series UV sterilization</p><p>          iii. SP series Air Purification Range</p><p>    3.3 Air conditioning systems</p><p>          I. Fresh air handling units</p><p>          II. DX systems</p><p>          III. VRF system</p><p>    3.4 Air Movement systems</p><p>        I. Ventilation fans</p><p>        II. Smoke Extract fans</p><p>        III. Kitchen Extract fans</p><p>    3.5 Air Balancing</p><p>        I. Fire and smoke dampers</p><p>        II. Vollum control dampers</p><p>        III. Cable operated dampers.</p><p>    3.6 Industrial Ventilation</p><p>        I. Pollution control units</p><p>        II. Odor treatment systems</p><p>        III. Dust collectors</p><p>        IV. Industrial fans.</p><p>4. Partners</p><p>5. Projects</p><p>6. Technical Resources (Page)</p><p>    a. Introduction To Kitchen Exhaust Design (Sub Page)</p><p>    b. How electrostatic precipitator (ESP) Works (Sub Page)</p><p>    c. Design And Selection for Electrostatic Precipitator (Sub   Page)</p><p>    d. Choosing Double Pass ESP (Sub Page)</p><p>    e. Mounting Arrangements And Equipment Options (Sub Page)</p><p>    f. Cleaning Your Esp (Sub Page)</p><p>    g. Self-Regulating Power Pack (Sub Page)</p><p>    h. UV Lights- Design and Terms (Sub Page)</p><p>7. Contact us (Page)</p><p> </p><p><span style=""text-decoration:underline""><span style=""font-weight:bold"">Only paid 50% - Original rate is AED 10,000</span></span></p>",3985,1,3985,,"b5e56bdc-e4fa-43e5-85dc-0da8f72a4cfa",2023-12-15T13:20:13Z,2025-01-23T14:32:24Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc"
"cbd6e4d0-2ade-4a7e-803a-30342d0d3c80","cb3328a7-5aff-4fe7-921f-b585c4163dc8",,75,1,75,,"b60e1026-f491-4033-9f1b-b08a5bc9547d",2025-05-30T07:47:26Z,2025-05-30T07:47:26Z,"01f011dc-8d52-4de4-9524-780ccef3313b"
"b989d7ab-025b-4f4f-9e24-90bfdd1c4d2c","cb3328a7-5aff-4fe7-921f-b585c4163dc8",,125,1,125,,"b6a617c8-cddf-472a-be64-c92dc5f491a5",2025-05-30T11:02:09Z,2025-05-30T11:02:09Z,"01f011dc-8d52-4de4-9524-780ccef3313b"
"6a7e0017-e3be-48c0-90e6-333829b83ab5","3393a717-a333-48a2-a785-ba2eebc00f68","<p><span style=""font-weight:bold""><span style=""text-decoration:underline"">Corporate Pages</span></span></p><p><span style=""font-weight:bold"">Home Page</span></p><p>-Introduction to the company, highlighting its key features, products, and services.</p><p>-Integration of multimedia elements such as images, videos, and animations to enhance user engagement.</p><p>-Responsive design for compatibility across various devices and screen sizes.</p><p> </p><p> </p><p><span style=""font-weight:bold"">About Us</span></p><p>-Detailed information about the company&#x27;s history, mission, vision, and values.</p><p>-Description of the company&#x27;s achievements, milestones, and awards.</p><p> </p><p><span style=""font-weight:bold"">Product Page</span></p><p>-Detailed information about comprehensive solution for hospitals, combining a Hospital Management System (HMS) and Customer Relationship Management (CRM) capabilities.</p><p> </p><p><span style=""font-weight:bold"">Contact Us</span></p><p>-Contact form with fields for name, email, subject, and message, allowing users to send inquiries directly.</p><p>-Display of company contact information including address, phone number, and email.</p><p> </p><p><span style=""font-weight:bold"">Legal Pages</span></p><p>-Terms &amp; Conditions: Detailed terms of service regarding system Usage</p><p>-Privacy Policy: Comprehensive privacy statement outlining data collection, usage, and protection practices.</p><p>-FAQ: Frequently asked questions section addressing common inquiries about the company, system, and services.</p><p> </p><p><span style=""font-weight:bold"">Dynamic Pages</span></p><p>Dynamic Pages Linking to 2 System</p>",25000,1,25000,,"b6ced845-62ee-418a-bca9-d3b626683396",2024-06-24T07:07:15Z,2024-06-24T07:07:15Z,"01f011dc-8d52-4de4-9524-780ccef3313b"
"5f19539d-5989-48f5-9f22-a3bfef899df5","d3bc611b-69d2-4ced-9750-dddddbf73be5","<p><span style=""font-weight:bold"">Email - Annual Subscription</span></p><p>·     (Up to 10 mailbox)</p>",500,1,500,,"b70451f3-ea0f-4e66-995d-7f79b98723ae",2024-02-13T05:51:30Z,2024-02-13T05:51:30Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc"
"a8d496f0-95a6-4296-b4d2-d62f485eeb52","cb3328a7-5aff-4fe7-921f-b585c4163dc8",,5,1,5,,"b72339da-8ba0-4daf-89f5-11218955e41b",2026-02-04T07:13:05Z,2026-02-04T07:13:05Z,"01f011dc-8d52-4de4-9524-780ccef3313b"
"dc84493a-2ffa-4d66-9530-7bcee949ebf3","74bc6f85-06a7-480e-a30e-155b42f29627",,2500,1,2500,,"b72c4666-7bd7-4511-96fc-7ab373372586",2024-12-06T06:58:34Z,2024-12-06T06:58:34Z,"01f011dc-8d52-4de4-9524-780ccef3313b"
"e0c8a695-e91b-43e2-b1cf-8b2127891e70","cb3328a7-5aff-4fe7-921f-b585c4163dc8",,1650,1,1650,,"b73d8c54-d49f-40fb-bf83-b71185a106d6",2025-06-03T12:20:07Z,2025-06-09T09:11:14Z,"01f011dc-8d52-4de4-9524-780ccef3313b"
"696a9d3a-7f4d-4715-95ed-8887da8952e9","cb3328a7-5aff-4fe7-921f-b585c4163dc8","<p>5% VAT</p>",695.25,1,695.25,,"b7a66bca-fdcf-44b9-93ad-78eb5678cf7a",2024-03-29T07:40:26Z,2024-03-29T07:40:26Z,"01f011dc-8d52-4de4-9524-780ccef3313b"
"073b9e97-d76c-4256-98f1-53bfd1db23f9","74bc6f85-06a7-480e-a30e-155b42f29627","<p><span style=""font-weight:bold"">1. Website Technical Maintenance &amp; SEO: (Main Website)</span></p><ul><li><span style=""font-weight:bold"">Website Platform Updates:</span>Regularly update the Content Management System (CMS), plugins, themes, and other software components to the latest stable versions.<br/>Testing and deployment of updates in a staging environment before pushing to the live site.<br/>Backup the website database and files before updates.<br/></li><li><span style=""font-weight:bold"">Security Monitoring and Management:</span>Implement and maintain security measures, including firewalls, malware scanning, and intrusion detection.<br/>Regularly monitor website security logs and address any potential vulnerabilities.<br/>Install and manage SSL certificates.<br/></li><li><span style=""font-weight:bold"">Performance Optimization:</span>Monitor website loading speed and performance metrics.<br/>Optimize website code, images, and other assets for faster loading times.<br/>Implement caching mechanisms and content delivery networks (CDNs) as needed.<br/>Monitor Website uptime.<br/></li><li><span style=""font-weight:bold"">Database Management:</span>Regularly backup the website database.<br/>Optimize database performance.<br/>Address database related issues.<br/></li><li><span style=""font-weight:bold"">Broken Link Management:</span>Perform routine checks for broken links and correct them.<br/></li></ul><p><span style=""font-weight:bold"">2. Content Maintenance:</span></p><ul><li><span style=""font-weight:bold"">Content Updates and Revisions:</span>Update existing website content as needed, including text, images, videos, and other media.<br/>Ensure content accuracy and consistency.<br/>Implement SEO best practices for content updates.<br/></li><li><span style=""font-weight:bold"">New Content Creation and Publication:</span>Create and publish new website content, such as blog posts, articles, and product descriptions.<br/>Format and optimize content for web display.<br/>Manage content scheduling and publishing calendars.<br/></li><li><span style=""font-weight:bold"">Image and Media Management:</span>Optimize and upload images and videos for web use.<br/>Manage image and media libraries.<br/>Ensure all images and videos are properly tagged with alt text.<br/></li><li><span style=""font-weight:bold"">SEO Monitoring and Optimization:</span>Monitor website search engine rankings and traffic.<br/>Implement on-page and off-page SEO strategies.<br/>Perform keyword research and analysis.<br/></li><li><span style=""font-weight:bold"">User Feedback and Support:</span>Monitor website user feedback and address any issues or concerns.<br/>Provide basic website support to users.<br/></li></ul><p><span style=""font-weight:bold"">3. Reporting and Communication:</span></p><ul><li>Provide regular reports on website performance, security, and content updates.</li><li>Communicate with stakeholders regarding website maintenance activities and issues.</li><li>Maintain clear and organized documentation.</li></ul><p><span style=""font-weight:bold"">Deliverables:</span></p><ul><li>Regular website maintenance reports.</li><li>Updated website content.</li><li>Optimized website performance.</li><li>Secure and functional website.</li></ul>",3500,4,14000,,"b7d833f2-56a4-4106-a871-cc484d012ae0",2025-03-21T14:42:31Z,2025-03-21T14:42:31Z,"01f011dc-8d52-4de4-9524-780ccef3313b"
"a8d496f0-95a6-4296-b4d2-d62f485eeb52","74bc6f85-06a7-480e-a30e-155b42f29627","<p><span style=""font-weight:bold"">Domain Renewal</span></p><p><span style=""text-decoration:underline"">skylinelibya.com</span></p><p> </p>",100,1,100,,"b7deab9e-a567-4b4e-8446-07729479330e",2026-02-04T07:12:34Z,2026-02-04T07:12:34Z,"01f011dc-8d52-4de4-9524-780ccef3313b"
"982a746a-9d87-4bb5-8af7-6453dab4d0b1","74bc6f85-06a7-480e-a30e-155b42f29627",,2000,1,2000,,"b7f507c7-f571-4fda-a813-5669765a39b3",2023-02-15T06:56:48Z,2023-02-15T06:56:48Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc"
"851c4588-1669-4e80-aafe-3c45b359053d","cb3328a7-5aff-4fe7-921f-b585c4163dc8",,5,1,5,,"b8882963-8045-404d-a884-4c3402d62e0a",2024-02-21T07:14:21Z,2024-02-21T07:14:21Z,"01f011dc-8d52-4de4-9524-780ccef3313b"
"111f7317-4fee-4ed2-a884-36e5a3edd62d","cb3328a7-5aff-4fe7-921f-b585c4163dc8",,75,1,75,,"b8a4b97d-0b98-4907-aac3-975057b0adf0",2025-04-04T10:19:03Z,2025-04-04T10:19:03Z,"01f011dc-8d52-4de4-9524-780ccef3313b"
"1373c68e-c2d9-4154-9c19-b137e6f31124","3393a717-a333-48a2-a785-ba2eebc00f68","<p><span style=""font-weight:bold"">Advanced Hosting for Video Feeds</span></p><ul><li>Laravel Media Server (Annual Fee)</li></ul>",3500,1,3500,,"b984e669-1d54-4bc3-a048-309a28a6a5d1",2023-05-24T04:51:00Z,2023-05-24T04:51:00Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc"
"4d07d5d2-614c-4b17-a94e-2f233a09ba20","cb3328a7-5aff-4fe7-921f-b585c4163dc8",,450,1,450,,"ba3ab7f1-2593-44aa-a9e4-63288997036f",2025-06-26T08:33:32Z,2025-06-26T08:33:32Z,"01f011dc-8d52-4de4-9524-780ccef3313b"
"e4c2fb12-f49f-47fb-a2d7-d847023185ee","cb3328a7-5aff-4fe7-921f-b585c4163dc8",,92.5,1,92.5,,"ba3c98fd-6789-4e3d-ad68-88507d17f1f6",2024-11-27T06:34:46Z,2024-11-27T06:34:46Z,"01f011dc-8d52-4de4-9524-780ccef3313b"
"9b9df358-8a36-407e-b8cf-3fbbd38a8e63","74bc6f85-06a7-480e-a30e-155b42f29627","<p>Wix Annual Premium Subscription</p>",1500,1,1500,,"ba3fe58d-fe44-4346-b8d7-aff182ce4291",2024-09-06T06:51:19Z,2024-09-06T06:51:19Z,"01f011dc-8d52-4de4-9524-780ccef3313b"
"7d56b241-9292-4a15-a89c-0786db48f950","cb3328a7-5aff-4fe7-921f-b585c4163dc8",,36,1,36,,"ba8b7ef1-7da4-4292-a940-72b93cdc2d89",2024-12-11T06:48:13Z,2024-12-11T06:48:13Z,"01f011dc-8d52-4de4-9524-780ccef3313b"
"08eb09e0-29c0-4175-8861-824d72c304c2","3393a717-a333-48a2-a785-ba2eebc00f68","<p>Migration to Editor X</p><p>Filter Fix</p><p>Stripe Update</p><p>Sold Products Database</p>",2200,1,2200,,"bac58a11-0bd4-404b-a562-0c1436661e1a",2023-01-20T12:20:07Z,2023-01-20T12:20:16Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc"
"9bf21d67-7b11-4f65-9689-6f729dce186b","9ce7b764-0240-4003-b858-3a24dc3e71f3","<p><span style=""font-weight:bold"">SEO &amp; AEO</span></p><p> </p><p><span style=""font-weight:bold"">Website Blogs</span></p><ul><li>Elite Property (10)</li><li>Elite Commercial (5)</li><li>Crypto Homes (10)</li></ul><p> </p><p><span style=""font-weight:bold"">LinkedIn Articles</span></p><ul><li>Elite Property (5)</li><li>Crypto Homes (5)</li></ul><p> </p><p><span style=""font-weight:bold"">PR/OffPage</span></p><p>25/month</p>",3217.54,1,3217.54,,"badf19ff-249a-4106-a55f-cb204c706022",2026-04-24T06:21:52Z,2026-04-24T06:24:30Z,"01f011dc-8d52-4de4-9524-780ccef3313b"
"2122068c-869a-4fdb-9da8-fb855379007d","cb3328a7-5aff-4fe7-921f-b585c4163dc8",,3133.5,1,3133.5,,"baebed62-0ca6-4c8c-a932-70ac19d73ff9",2024-02-26T08:48:58Z,2024-02-26T08:48:58Z,"01f011dc-8d52-4de4-9524-780ccef3313b"
"2bbae55d-07b8-4131-a738-6ca9813ce178","9ce7b764-0240-4003-b858-3a24dc3e71f3","<p><span style=""font-weight:bold"">Online PR for Nigeria</span></p><p> </p><p><span style=""font-weight:bold"">Project Goal:</span> To increase brand awareness, improve reputation, and drive positive engagement within the Nigerian market through online news coverage.</p><p><span style=""font-weight:bold"">Target Audience:</span> Nigerian consumers, industry professionals, and relevant stakeholders.</p>",6000,1,6000,,"baee0c27-0558-46b6-8fbe-9c7cec48692f",2025-04-25T08:35:16Z,2025-04-25T08:35:16Z,"01f011dc-8d52-4de4-9524-780ccef3313b"
"b77d4f3d-0cb7-40bc-909d-9e365848b0ea","cb3328a7-5aff-4fe7-921f-b585c4163dc8","<p>5%VAT</p>",260,1,260,,"bb300b72-3705-4fe7-9112-6f8ef4a47579",2026-01-07T11:08:35Z,2026-01-28T05:25:54Z,"01f011dc-8d52-4de4-9524-780ccef3313b"
"dac41dc6-bf06-461e-98cc-2e7fe09cc5cb","cb3328a7-5aff-4fe7-921f-b585c4163dc8",,330,1,330,,"bb622aff-530b-495e-bddb-ece00c6dd7e0",2023-10-26T11:38:50Z,2023-10-26T11:38:50Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc"
"4a127f12-8c7e-4110-ac9a-776d2f062e48","cb3328a7-5aff-4fe7-921f-b585c4163dc8","<p>5% VAT</p>",337.5,1,337.5,,"bb999c01-444a-4095-a5c5-55ddbeda1f87",2024-09-19T11:14:00Z,2024-09-19T11:14:00Z,"01f011dc-8d52-4de4-9524-780ccef3313b"
"b005a847-cf8b-4544-8a29-c3b52c9288b4","9ce7b764-0240-4003-b858-3a24dc3e71f3","<p><span style=""font-weight:bold"">SEO - HORECA - NOVEMBER</span></p><ul><li>Monthly Brand Push</li><li>Press Release (English &amp; Arabic)</li><li>Google Search</li><li>Website ranking</li></ul>",2000,1,2000,,"bc5da46d-e2d7-4e75-8613-528cce446163",2025-11-20T11:15:43Z,2025-11-20T11:15:43Z,"01f011dc-8d52-4de4-9524-780ccef3313b"
"ee682671-e221-4a68-9b74-4125169c6ab1","74bc6f85-06a7-480e-a30e-155b42f29627","<p><span style=""font-weight:bold""><span style=""text-decoration:underline"">2025-2026 Annual Subscription</span></span></p><p>12 months of website hosting</p><p>12 months of SSL security</p><p>12 months of email subscription</p>",2750,1,2750,,"bc7a53a1-65f6-448b-93ab-6ecc8c107ca7",2024-03-04T06:54:14Z,2024-03-04T06:54:14Z,"01f011dc-8d52-4de4-9524-780ccef3313b"
"2898b5c5-9f53-4f5d-9ccd-efb68d33d220","3393a717-a333-48a2-a785-ba2eebc00f68",,3025,1,3025,,"bc8ca423-5db0-49d4-886f-c329af7a6132",2022-11-28T16:06:39Z,2022-11-28T16:06:39Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc"
"bbfe9b9c-c62f-4aa5-9e52-2108da372154","64533648-470a-4167-b761-f81e1960ec5a","<p><span style=""font-weight:bold"">Social Media Account Management </span></p><p><span style=""font-weight:bold"">12 Month Retainer</span></p><ul><li>Asset creation</li><li>Content creation / Monthly Calendar</li><li>16 posts a month (LinkedIn, Instagram, Facebook)</li><li>Repurpose videos / reels (TikTok &amp; YouTube)</li><li>Set-up auto messaging and chat</li><li>Forward leads to relevant team member</li><li>Monthly Email Campaign / Newsletter</li><li>WhatsApp Management</li><li>Community Management</li></ul>",79513.75,1,79513.75,,"bca5232b-a0fb-4691-a379-f245765daede",2024-02-13T05:40:20Z,2024-10-03T06:56:47Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc"
"f8f2ac80-4df0-4528-9a1f-e8b284bece18","3393a717-a333-48a2-a785-ba2eebc00f68","<p>TITAN Email Creation</p><ul><li>12 months emails for The Cake Boutique, Bull      &amp; Bear, St. Trop’s and Peacock Alley domains</li><li>Forward emails sent to Titan to Waldorf      Astoria emails</li></ul>",500,1,500,,"bcb2630e-d292-4b85-bb26-9a3af1af8ee1",2024-05-29T09:33:34Z,2024-05-29T09:33:55Z,"01f011dc-8d52-4de4-9524-780ccef3313b"
"e0c8a695-e91b-43e2-b1cf-8b2127891e70","79350507-7e01-45ad-8047-8cbf1972a789","<p><span style=""font-weight:bold""><span style=""font-style:italic"">*The agency will be responsible for the management and execution of ad spend  designated for Programmatic Ads and LinkedIn Ads. All other ad expenditures,  specifically for Google Search and YouTube Ads, will be handled directly via the client&#x27;s card.</span></span></p>",0,1,0,,"bcb9d642-df00-418b-8145-eef52adcebe1",2025-06-03T12:20:25Z,2025-06-03T12:20:25Z,"01f011dc-8d52-4de4-9524-780ccef3313b"
"dc20a83a-8c74-49e2-96d2-b6b062b80c62","64533648-470a-4167-b761-f81e1960ec5a","<p>1 Month Social Media Marketing Retainer (August)</p><ul><li>Monthly content calendar and strategy</li><li>Monthly mood board (See Pitch Deck for mood board      and content samples)</li><li>Asset creation (photos and videos from stock      library of Mutant, Photoshoot/Videography and/or client)</li><li>16 posts per month on Instagram/Facebook (10      Static Images, 6 Reels - 30-60s) - repurposed as story</li><li>Tiktok - repurposed reels from Instagram</li><li>Set-up auto messaging and chat</li><li>Community Management</li><li>Monthly performance audit + Competitor Analysis</li><li>Pixel creation for remarketing ads</li></ul>",5000,1,5000,,"bcde7805-d049-4246-98e3-cb9cdb783ec0",2024-07-26T05:16:47Z,2024-07-26T05:19:58Z,"01f011dc-8d52-4de4-9524-780ccef3313b"
"55a7bacd-bc4d-4061-9638-5f9417e186ac","cb3328a7-5aff-4fe7-921f-b585c4163dc8",,75,1,75,,"bd7350cb-b6bc-4a2b-b3ab-46f32da4b40e",2026-02-04T07:20:59Z,2026-02-04T07:20:59Z,"01f011dc-8d52-4de4-9524-780ccef3313b"
"fd41614f-a927-4ce7-945c-3318f40a590f","74bc6f85-06a7-480e-a30e-155b42f29627","<p><span style=""font-weight:bold"">1. Scope and Features</span></p><ul><li><span style=""font-weight:bold"">Website Security:</span> Regular monitoring, security patches and updates to protect against vulnerabilities.</li><li><span style=""font-weight:bold"">SEO Maintenance:</span> Ongoing SEO health checks, metadata updates and submission of sitemaps to search engines to maintain and improve search engine visibility (Based on the      AMC plan type selected by 111Group from the table below)</li><li><span style=""font-weight:bold"">Performance Optimization:</span> Continuous monitoring and      enhancement of website speed and performance across desktop and mobile devices.</li></ul><p>· <span style=""font-weight:bold"">Content Updates &amp; Addition of New Web Standard Services/Functions: </span>Based on the AMC plan type selected by 111Group from the table below. <span style=""font-style:italic"">(Note: 111Group may upgrade or downgrade the selected plan on a monthly basis throughout the year.)</span></p><ul><li><span style=""font-weight:bold"">Bug Fixes:</span> Addressing minor bugs or issues that affect user experience or website functionality.</li></ul><p> </p><p><span style=""font-weight:bold"">2. Deliverables</span></p><ul><li>Monthly maintenance reports summarizing updates, SEO checks, security patches and performance improvements.</li><li>Web pages created and published monthly Based on the      AMC plan type selected by 111Group.</li><li>Regular website backups.</li><li>Technical support and troubleshooting within agreed support hours.</li></ul><p><span style=""font-weight:bold"">3. Technology Stack &amp; Frameworks</span></p><ul><li>The AMC services will apply to the current technology stack used on the 111Group website, including the existing CMS, frameworks, and third-party integrations.</li></ul><p><span style=""font-weight:bold"">4. Timeline &amp; Duration</span></p><ul><li>This AMC will be valid for <span style=""font-weight:bold"">12 months</span> starting from the effective date of this SOW unless renewed or terminated per the Master Agreement terms.</li></ul><p><span style=""font-weight:bold"">5. Key Performance Indicators (KPIs)</span></p><ul><li>Website uptime of 99.5% excluding planned maintenance.</li><li>Loading speeds optimized to under 3 seconds on major pages.</li><li>Monthly submission of maintenance and performance reports.</li></ul><p><span style=""font-weight:bold"">6. Revision and Additional Artwork</span></p><ul><li>Major feature changes or redevelopment requests are      outside the scope of this AMC and will require a separate scope and quotation.</li></ul><p> </p>",5625,1,5625,,"bd877ca2-d194-4629-b67c-490df4ce1956",2025-07-18T09:51:03Z,2025-08-27T09:42:43Z,"01f011dc-8d52-4de4-9524-780ccef3313b"
"d7b460db-e2d6-4efb-90de-5c97e36146ae","64533648-470a-4167-b761-f81e1960ec5a","<p><span style=""font-weight:bold"">Performance Campaign Management</span></p><ul><li>Continous Ad</li><li>Ad Monitoring</li><li>As Det-up and Optimisatio</li><li>AED 500 Ad Budget (Using Airstay Card)</li></ul>",500,1,500,,"bdcb6466-c265-41bb-a6ee-948cd9194fa6",2025-10-30T06:52:03Z,2025-10-30T06:52:03Z,"01f011dc-8d52-4de4-9524-780ccef3313b"
"dc2159da-1500-406d-a6dd-a3e039731fca","cb3328a7-5aff-4fe7-921f-b585c4163dc8",,440,1,440,,"be1d128a-8800-43ab-a3ec-6d6e08ca3ae2",2025-01-23T09:23:03Z,2025-01-23T09:23:03Z,"01f011dc-8d52-4de4-9524-780ccef3313b"
"3d45829b-96d1-4776-9bc5-661ae3287136","d3bc611b-69d2-4ced-9750-dddddbf73be5","<p>Staging Servers</p><p>4 core / 8   vCPU (Intel Xeon Processor E5450)    (1 unit)</p><p>64GB RAM / 8 FBD   DIMM     (1 unit)</p><p>Storage - 8 Tb 3.5 Inch   7.2 RPM, 6 GBPS SAS   (1 unit)</p><p>Staging  Server Setup</p>",12850,3,38550,,"be65cda0-0968-4715-b7a2-2b7ea0ebf44e",2023-05-05T07:38:20Z,2023-05-05T08:59:37Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc"
"e78cf1a7-8d86-4d72-b916-e830f665b129","cb3328a7-5aff-4fe7-921f-b585c4163dc8",,100,1,100,,"be7746b0-be67-4ce0-8c12-acd31bcc7d42",2025-10-22T11:54:04Z,2025-10-22T11:54:04Z,"01f011dc-8d52-4de4-9524-780ccef3313b"
"b6a3d586-5633-4793-91bb-b137c359ce05","9ce7b764-0240-4003-b858-3a24dc3e71f3","<p>Google Campaign - IT</p><p> </p>",10654,1,10654,,"be81746b-17e2-46fc-b26a-bce5715cdcc4",2023-06-13T08:02:10Z,2023-06-13T08:02:10Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc"
"dbe8af9f-8b89-4873-9c55-4a4d0d8c1448","74bc6f85-06a7-480e-a30e-155b42f29627","<p>Email Subscription Upgrade </p><p>(7 Emails 50gb - Annual)</p>",1230.81,1,1230.81,,"bea5b06f-e09e-4a95-9241-3d4ccc535089",2024-08-22T06:22:15Z,2024-08-22T06:22:15Z,"01f011dc-8d52-4de4-9524-780ccef3313b"
"1074374d-fa56-47d4-ad28-202e44793444","cb3328a7-5aff-4fe7-921f-b585c4163dc8",,700,1,700,,"bee8595a-54c2-4d14-b207-43376b986eea",2023-12-15T12:13:09Z,2023-12-15T12:13:09Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc"
