"company","invoice","paymentNumber","payment","dueDate","paymentDate","amount","status","invoiceStatus","notes","paymentMethod","note","Debt Report","Payments","All Schedules","ID","Created Date","Updated Date","Owner","percentage","subInvoice"
"d1c3e9fa-7874-4a80-8114-14445e93de6d","2f8684bf-708a-4eaf-a1e8-7c71a69b43d1",,"2nd Intallment",2026-02-05T20:00:00Z,2025-12-14T20:00:00Z,18569.25,"Paid","Active",,"1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","ca987588-974b-4d9f-807d-e037af228939",2025-08-12T08:09:09Z,2025-12-15T08:10:56Z,"01f011dc-8d52-4de4-9524-780ccef3313b",0.3,
"c4723d06-5b05-482c-b318-5472ec4c334f","e1120002-55f4-4405-9d43-a00a762f8ab7","RX-25MM-106","Due for Payment",2025-10-24T20:00:00Z,2025-10-26T20:00:00Z,2100,"Paid","Active","<p>Paid thru reimbursement</p>","1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","cb0095a9-8099-4815-8983-535392533df1",2025-10-27T08:03:33Z,2025-10-27T08:03:54Z,"01f011dc-8d52-4de4-9524-780ccef3313b",1,
"18b7a26f-7f8a-456f-a7c6-d26aa1535fec","ed2fa1b2-1698-4a88-889b-f82483ceb3ff",,"Payment Due",2025-12-16T20:00:00Z,2026-01-07T20:00:00Z,739.78,"Paid","Active",,"1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","cb49a684-22ed-46f0-9757-0f5f7effeb6a",2025-12-17T07:21:33Z,2026-01-13T10:27:29Z,"01f011dc-8d52-4de4-9524-780ccef3313b",1,
"02e81c6c-f768-42f0-85fd-2d5f73a5b2b3","1c9de20a-a2d0-43fc-b701-d24f1a6be0aa","RX-REV22MM-025","2nd Payment",2022-10-19T16:00:00Z,2022-12-29T16:00:00Z,2500,"Paid","Active","<p>11/28 - chased final payment</p><p>11/30 - We will process the payment by <span style=""font-weight:bold"">10th December.</span> - Sina Baby</p><p>12/12 - sent email reminder </p><p>12/16 - sent fu regarding the payment</p><p>12/29 - Chased final payment</p><p>12/30 - Paid</p>","1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","cba0735d-becd-4494-a216-cb610fe42894",2022-11-28T18:42:27Z,2025-08-06T04:53:14Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc",,
"46ec2c6f-c19b-4c82-982c-13b9cc6bb54c","1917d406-22d1-4e7f-82db-0a96d12bda29",,"2nd Installment",2024-10-08T20:00:00Z,2024-10-17T20:00:00Z,5775,"Paid","Active","<p>Chased 17/10/2024</p>","1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","cc6ebe41-1af1-4607-8a5c-236f56308fb3",2024-09-05T11:05:50Z,2025-08-06T04:53:14Z,"01f011dc-8d52-4de4-9524-780ccef3313b",,
"e2b67c24-6545-4ed4-953f-06c53d8f6e6b","3951df0b-8738-4ff9-9080-47aafc61d7f0",,"2nd Installment",2024-09-30T16:00:00Z,2024-11-24T16:00:00Z,5250,"Paid","Active","<p>INV-24MM-079A</p>","1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","cc721ccb-6621-470d-aace-0b34e6033435",2024-07-30T06:43:38Z,2025-08-06T04:53:14Z,"01f011dc-8d52-4de4-9524-780ccef3313b",,
"75be43f0-4a3a-44ed-8e43-cfe7fe4615c2","404ed703-9dce-4a00-8637-8dd11b6b9b08",,"Due every 14th of the month",2025-11-13T20:00:00Z,2025-11-12T20:00:00Z,5906.25,"Paid","Active",,"1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","cced8708-f227-4281-8dcb-e41948741814",2025-10-14T09:42:05Z,2025-11-14T06:44:43Z,"01f011dc-8d52-4de4-9524-780ccef3313b",1,
"3ff05957-c1b1-4d96-8e10-c8164cc198fd","456e1db0-e934-4243-ab9e-3bce90ba146a",,"Due for Payment",2024-01-07T16:00:00Z,2024-01-31T16:00:00Z,2887.5,"Paid","Active",,"1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","cda3a4aa-338e-4ea4-8a7f-35248085a952",2024-01-08T07:36:11Z,2025-08-06T04:53:14Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc",,
"8b4107d2-c184-4450-966a-819e88ba32ad","7526d57d-c25a-4d1a-bcaf-650d01541fe9",,"3rd Payment",2024-08-27T20:00:00Z,2024-09-08T20:00:00Z,3550,"Paid","Cancelled",,"1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","cdac27f5-472a-4077-92ad-d9d19e6a922f",2024-06-24T09:53:32Z,2025-08-06T04:53:14Z,"01f011dc-8d52-4de4-9524-780ccef3313b",,
"448570ff-ae32-45a3-8790-5bca1175adae","6b4a3b1b-210e-48b3-ab61-199c06edc8d9",,"Due on 25th of the month",2025-10-24T20:00:00Z,2025-10-24T20:00:00Z,2100,"Paid","Active","<p>Thru Reimbursement</p>","1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","cdcf750c-80c9-4104-8a6b-0ea8467beebc",2025-10-02T10:32:28Z,2025-10-22T12:15:31Z,"01f011dc-8d52-4de4-9524-780ccef3313b",1,
"e5a8f142-b45d-4375-973d-f0cc776663e1","5b3eb6de-5d34-4943-b675-a8ddd5bdf7b9",,"Due for Payment",2025-09-09T20:00:00Z,2025-09-10T20:00:00Z,157.5,"Paid","Active",,"1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","ce21f9d2-edcc-4943-a82d-0aeed580956e",2025-09-10T09:21:07Z,2025-09-30T06:14:36Z,"01f011dc-8d52-4de4-9524-780ccef3313b",1,
"56eac7e9-af94-47c0-b4b1-2a4101a9b0c1","d5275c9c-ff22-4291-9a8f-9c074165434a",,"Payment Due",2025-12-07T20:00:00Z,2025-12-18T20:00:00Z,1725,"Paid","Active",,"1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","cef231eb-4892-46ef-af95-b17cba08dde2",2025-12-08T06:27:38Z,2026-01-07T11:59:53Z,"01f011dc-8d52-4de4-9524-780ccef3313b",1,
"6b992c9d-755b-4c95-9666-1698f3926eec","9922acae-7bc4-4230-be85-f4757ab65c20",,"Initial Payment",2024-03-30T20:00:00Z,2024-03-31T20:00:00Z,9450,"Paid","Active",,"1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","cf2b750c-b92a-4839-bc42-972d0ba7392e",2024-04-01T00:33:37Z,2025-08-08T06:43:23Z,"01f011dc-8d52-4de4-9524-780ccef3313b",,
"f9c4b9cf-50cd-44a2-ba40-f853a021b41f","111f7317-4fee-4ed2-a884-36e5a3edd62d",,"Due for Payment",2025-04-03T20:00:00Z,2025-04-03T20:00:00Z,1575,"Paid","Active","<p>Paid thru reimbursement</p>","1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","cfd0b08c-b23e-4659-a2b5-fcb9f9cd4e2b",2025-04-04T10:19:18Z,2025-08-06T04:53:14Z,"01f011dc-8d52-4de4-9524-780ccef3313b",,
"e5a8f142-b45d-4375-973d-f0cc776663e1","bbfe9b9c-c62f-4aa5-9e52-2108da372154",,"November",2024-10-27T20:00:00Z,2024-10-30T20:00:00Z,5250,"Paid","Active","<p>Oct 30,2024 - Chased</p>","1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","d0596772-b23d-41de-8d70-4cbde0d4977e",2024-06-06T08:46:46Z,2025-08-06T04:53:14Z,"01f011dc-8d52-4de4-9524-780ccef3313b",0,
"e5a8f142-b45d-4375-973d-f0cc776663e1","bbfe9b9c-c62f-4aa5-9e52-2108da372154",,"September",2024-08-27T20:00:00Z,2024-09-08T20:00:00Z,8100,"Paid","Active","<p>30 Aug 2024 - Chased</p>","1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","d06fb475-1ce2-4984-b59d-1d5cc975288a",2024-02-13T05:40:20Z,2025-08-06T04:53:14Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc",,
"baf0c249-c211-4d56-87d0-528aeed3e86e","7b10b580-5dfc-4786-9ca1-96536e2678d4",,"Initial Payment",2023-07-03T16:00:00Z,2023-07-04T16:00:00Z,9500,"Paid","Cancelled",,"1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","d0861d9c-efae-4260-b82d-7c36c0b8f0be",2023-07-04T12:15:48Z,2025-08-06T04:53:14Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc",,
"c46a0b82-78f2-4142-8e25-a9f3f16bda0a","8b05f2a7-70b4-4028-9efa-a002d3e24de5",,"100% Due for payment",2024-01-30T20:00:00Z,2024-05-13T20:00:00Z,1575,"Paid","Active",,"1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","d129992c-1017-4e02-95dd-3babe6e10556",2024-02-01T09:26:26Z,2025-08-06T04:53:14Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc",,
"f1beeba3-36bf-46e5-bb18-e16e3d549507","1a9cac66-05c5-4263-b8d5-3626727255b4",,"50% Balance Due - Upon the launch of the project",2026-02-11T20:00:00Z,,4003,"Due","Active",,,,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","d136c510-a880-4e70-9155-4320e349148d",2025-11-17T13:44:13Z,2026-02-14T11:04:55Z,"01f011dc-8d52-4de4-9524-780ccef3313b",0.5,
"e2b67c24-6545-4ed4-953f-06c53d8f6e6b","8743eee5-b60c-479e-946c-86eaa4386c3e","RX-24MM-080","11th Installment",2025-06-30T16:00:00Z,,18900,"Due","Cancelled",,,,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","d1738c77-4ff1-4b66-aea4-12f4e9706f58",2024-07-30T07:03:00Z,2025-08-06T04:53:14Z,"01f011dc-8d52-4de4-9524-780ccef3313b",,
"0504934a-00e2-435f-a2fa-8d03fb8cadbf","1dbd3c2d-22f0-4290-84f7-948054c023f3",,"Due Payment",2025-08-24T20:00:00Z,2025-08-31T20:00:00Z,3675,"Paid","Active",,"1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","d189530a-738f-458c-9957-d936b142d0ab",2025-09-01T07:32:42Z,2025-10-24T08:21:42Z,"01f011dc-8d52-4de4-9524-780ccef3313b",1,
"1c17a651-2ecb-4a39-9a83-119a3bca2a99","ad5ea016-f9af-4cb5-80fe-08b4039e8a8b","RX-REV22MM-052","Final",2022-08-31T20:00:00Z,2022-11-03T20:00:00Z,2750,"Paid","Active",,"1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","d1e22a6f-32c3-4173-932c-dcc8e67d5c3b",2022-11-30T20:44:42Z,2025-08-06T04:53:14Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc",,
"f9aa4f91-b841-4e4e-9c7d-9808d0894ab0","6a7e0017-e3be-48c0-90e6-333829b83ab5",,"1/3 of Payment",2024-08-20T20:00:00Z,2024-09-17T20:00:00Z,45579.78,"Paid","Active",,"1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","d213724f-9927-4392-9a66-81ce86d32b48",2024-08-08T04:57:07Z,2025-08-06T04:53:14Z,"01f011dc-8d52-4de4-9524-780ccef3313b",,
"75be43f0-4a3a-44ed-8e43-cfe7fe4615c2","964f3de9-f21f-4c15-8b74-41d1d89ec83f",,"Second 40%",2022-11-24T20:00:00Z,2022-11-29T20:00:00Z,28000,"Paid","Active",,"1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","d241876f-9dac-457f-be15-c53f0f843f8b",2022-11-28T17:30:24Z,2025-08-06T04:53:14Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc",,
"0d5fb996-1d33-40e4-a21c-63d0244f4b18","88535157-20ce-4b59-986c-e14ae7d40d55",,"Month 3 Payment - July",2024-06-29T20:00:00Z,2024-07-06T20:00:00Z,5775,"Paid","Active","<p>1 July 2024 - Chased</p>","1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","d2cd07ca-c9a3-445f-8f48-6182dc93a001",2024-03-24T19:54:49Z,2025-08-06T04:53:14Z,"01f011dc-8d52-4de4-9524-780ccef3313b",,
"55bfa58a-2dc6-43ef-b1e0-916de917c8ab","6038a212-0cce-410c-a6f4-6ff94489987d",,"50% before project start",2023-03-05T16:00:00Z,2023-03-12T16:00:00Z,8000,"Paid","Active","<p>03/13 - Initial Payment Received</p>","1e696b2d-37f8-4c75-ae62-d0f85cda27a7","<p>50% before project start</p><p> </p>","/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","d38997d8-90a8-4b46-b263-314608ed0f32",2023-02-08T07:33:19Z,2025-08-06T04:53:14Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc",,
"726d6386-df85-464d-ade3-03880360e851","d66f4dae-66ee-4a0d-a393-bf803ef8c6f3","RX-REV22MM-067","Final",2022-10-24T20:00:00Z,2022-10-24T20:00:00Z,1800,"Paid","Active",,"1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","d3cb7317-7b46-4589-84c0-bbef07a7766c",2022-11-30T21:11:53Z,2025-08-06T04:53:14Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc",,
"f93f643b-5796-45aa-a79f-c8d0b609c130","ab88c743-6331-4214-9d34-5e75d24c1085",,"100% Payment",2024-08-01T20:00:00Z,2024-08-07T20:00:00Z,1575,"Paid","Active",,"1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","d4827587-a1ef-40ee-83d1-de67b4ad6b41",2024-07-02T06:14:03Z,2025-08-06T04:53:14Z,"01f011dc-8d52-4de4-9524-780ccef3313b",,
"5e0ab837-9d8e-40fd-9bcf-9772fd5c911d","c855284d-4306-4d21-868c-b6500424ce35","RX-REV22MM-026","Final",2022-05-04T20:00:00Z,2022-05-04T20:00:00Z,1500,"Paid","Active",,"1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","d5c1851d-df4d-4727-9020-cbcd9eee6990",2022-11-30T20:12:34Z,2025-08-06T04:53:14Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc",,
"e2b67c24-6545-4ed4-953f-06c53d8f6e6b","3951df0b-8738-4ff9-9080-47aafc61d7f0",,"6th Installment",2025-01-30T20:00:00Z,2025-02-24T20:00:00Z,5250,"Paid","Active",,"1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","d66f96f3-5260-41b8-88e6-90b50e7238ea",2024-07-30T06:45:04Z,2025-08-06T04:53:14Z,"01f011dc-8d52-4de4-9524-780ccef3313b",0,
"e5a8f142-b45d-4375-973d-f0cc776663e1","7d56b241-9292-4a15-a89c-0786db48f950",,"Due for Payment",2024-12-10T20:00:00Z,2024-12-10T20:00:00Z,756,"Paid","Active",,"1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","d6ffa32f-4d15-49bc-92ee-6693f81d5047",2024-12-11T06:48:28Z,2025-08-06T04:53:14Z,"01f011dc-8d52-4de4-9524-780ccef3313b",1,
"f9c4b9cf-50cd-44a2-ba40-f853a021b41f","03ad09c0-5d46-48b6-9b50-1f5425e0ea5b",,"Due for Payment",2025-05-28T20:00:00Z,2025-06-24T20:00:00Z,213,"Paid","Active","<p>Paid thru reimbursement</p>","1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","d7464061-95e9-4564-bc58-2c422909f71e",2025-05-29T07:49:15Z,2025-10-22T12:10:54Z,"01f011dc-8d52-4de4-9524-780ccef3313b",1,
"aa83a9f4-58d8-4c37-9029-13cd8b1494e9","69fdb6bf-c610-4dd8-b901-185095564209","RX-REV22MM-032","Final",2022-06-29T20:00:00Z,2022-06-29T20:00:00Z,3175.25,"Paid","Active",,"1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","d76deb8a-eafc-497b-adae-9b90cc900426",2022-11-30T20:30:41Z,2025-08-06T04:53:14Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc",,
"e6d05b46-b87e-4ca9-9258-b701aaf58478","18c6f031-7cf2-43ae-9dcd-cb54a319d5ff","RX-25MM-072","Due for payment",2025-07-24T20:00:00Z,2025-07-24T20:00:00Z,2625,"Paid","Active","<p>Thru Reimbursement</p>","1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","d7dd6a0e-3664-48e6-be7e-fab2cd6b134d",2025-07-21T11:15:20Z,2025-08-06T04:53:14Z,"01f011dc-8d52-4de4-9524-780ccef3313b",1,
"07bd1c95-c349-4be3-a05e-877a405281f7","3bcac407-8f30-4717-8836-b562e918e435","RX-REV22MM-041","Final",2022-06-28T20:00:00Z,2022-06-28T20:00:00Z,150,"Paid","Active",,"1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","d8096b6f-ae93-49e8-9250-06cc2fc390e6",2022-11-30T21:19:05Z,2025-08-06T04:53:14Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc",,
"44cc2d51-ab3a-43ce-94b3-b4e9cf41f6cd","53eaf789-3efa-43fa-9919-26947c24d2b3",,"50% Due for Payment",2024-09-01T20:00:00Z,2024-09-08T20:00:00Z,5480,"Paid","Active","<p>Received - AED 5,480.00</p>","1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","d86cc775-10d8-4840-8f15-fe8029d83bd3",2024-09-02T05:59:56Z,2025-08-11T11:23:53Z,"01f011dc-8d52-4de4-9524-780ccef3313b",0,
"f40bcbe9-a19f-4742-ab8a-56d19afdde07","d51f2d4c-742b-462e-8079-4e84a39d6e0f",,"Initial",2022-11-06T20:00:00Z,2022-10-30T20:00:00Z,1350,"Paid","Active","<p> </p>","1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","d95a0c06-b3fd-4bdd-9e35-e2fdd58a7329",2022-11-28T18:27:08Z,2025-08-06T04:53:14Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc",,
"b9275212-b867-42ca-b674-975c72c52c3b","306e26ac-4c20-4e43-bee3-c44a9c2ff02e",,"Remaining Payment",2023-11-07T16:00:00Z,2023-11-09T16:00:00Z,3925,"Paid","Active",,"1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","d9e42310-b4b4-487b-9b37-a145b4b8f388",2023-11-08T06:55:47Z,2025-08-06T04:53:14Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc",,
"04650575-ff2f-4aec-9952-4693238376be","fafd7018-d442-4c41-8b31-ef7caf470117",,"Immediate Payment 50%",2023-12-14T16:00:00Z,2023-12-19T16:00:00Z,6300,"Paid","Active",,"1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","d9edf23e-ba1d-420d-b7ea-6cf2237a7cd4",2023-12-15T13:21:45Z,2025-08-06T04:53:14Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc",,
"e5a8f142-b45d-4375-973d-f0cc776663e1","6dfe075b-2f2a-4f2f-8d3b-3bc49428ee46",,"Payment Due",2026-01-27T20:00:00Z,2026-01-27T20:00:00Z,1102.5,"Paid","Active",,"1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","db6854be-9853-4a01-8a68-7411a34c8a51",2026-01-28T05:22:12Z,2026-01-28T11:22:54Z,"01f011dc-8d52-4de4-9524-780ccef3313b",1,
"f967cd9d-76eb-44f9-a0c7-cbd6acf68b97","5b184afd-318b-42e1-8917-c525eab0fa63",,"Due for Payment",2025-04-09T20:00:00Z,2025-04-10T20:00:00Z,1785,"Paid","Active",,"1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","dbbe4e71-6625-4389-a4df-22e2a9ef847c",2025-04-10T12:55:50Z,2025-08-06T04:53:14Z,"01f011dc-8d52-4de4-9524-780ccef3313b",,
"0d4b6056-14cd-40f0-909b-4d0023ae0684","e72a13ae-f3a1-4051-a2de-301882ed516e",,"Initial Payment",2023-09-08T16:00:00Z,2023-09-13T16:00:00Z,9122,"Paid","Active",,"1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","dc91162e-8f26-47de-8eef-9eedae618ccf",2023-09-07T13:02:01Z,2025-08-06T04:53:14Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc",,
"c46a0b82-78f2-4142-8e25-a9f3f16bda0a","dbac4fb2-3995-42ab-bc0d-9ede2be3b301",,"100% Upon completion of the project",2023-10-16T16:00:00Z,2023-11-08T16:00:00Z,4987.5,"Paid","Active",,"1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","dcb1cc48-ba67-4394-9a7d-bb721abb568b",2023-09-18T05:57:17Z,2025-08-06T04:53:14Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc",,
"75be43f0-4a3a-44ed-8e43-cfe7fe4615c2","fd41614f-a927-4ce7-945c-3318f40a590f",,"Full Payment Required",2025-07-20T20:00:00Z,2025-07-17T20:00:00Z,5906.25,"Paid","Active",,"1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","dcbceea0-fd08-4acd-991f-44301e18ef5c",2025-07-18T09:52:48Z,2025-08-06T04:53:14Z,"01f011dc-8d52-4de4-9524-780ccef3313b",1,
"c4723d06-5b05-482c-b318-5472ec4c334f","393bcca4-6063-42ea-b645-a20dbe69bd50",,"Due for Payment",2025-06-03T20:00:00Z,2025-06-03T20:00:00Z,2625,"Paid","Active","<p>Paid Thru Reimbursement</p>","1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","dd0a9780-897c-483c-a65c-5a0c7b797d9d",2025-06-04T07:25:31Z,2025-08-06T04:53:14Z,"01f011dc-8d52-4de4-9524-780ccef3313b",1,
"34a2f467-ef8e-4733-b6ad-7d176e614466","b25a6291-9c3a-467d-9f20-0d9d34158f4b",,"Installment 1 - Paid Via Stripe - Payment Link",2024-07-16T20:00:00Z,2024-07-16T20:00:00Z,5250,"Paid","Active","<p>Paid Via Stripe - Payment Link</p>","1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","dd35e357-b97e-4b61-9e58-df48ededaffc",2024-07-18T08:05:24Z,2025-12-12T10:23:39Z,"01f011dc-8d52-4de4-9524-780ccef3313b",,
"734506c8-4e02-428f-92a5-1f1a96a7cd28","78d972bc-6587-4c33-adb2-00c0280567c8",,"Due for Payment",2025-10-19T20:00:00Z,2025-11-11T20:00:00Z,2625,"Paid","Active",,"1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","dd5a1bcf-a7a3-4a6d-9ab8-8409d297fb99",2025-05-30T10:41:46Z,2026-01-27T12:09:28Z,"01f011dc-8d52-4de4-9524-780ccef3313b",1,
"f9aa4f91-b841-4e4e-9c7d-9808d0894ab0","6a7e0017-e3be-48c0-90e6-333829b83ab5",,"3/3 of Payment",2024-11-19T20:00:00Z,2024-11-19T20:00:00Z,41917.39,"Paid","Active",,"1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","dd8d839f-c756-4214-8754-176491739154",2024-06-24T07:24:18Z,2025-08-06T04:53:14Z,"01f011dc-8d52-4de4-9524-780ccef3313b",,
"f967cd9d-76eb-44f9-a0c7-cbd6acf68b97","dc2159da-1500-406d-a6dd-a3e039731fca",,"Due for Payment",2025-01-22T16:00:00Z,2025-01-27T16:00:00Z,9240,"Paid","Active",,"1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","dd954b04-e100-4ab2-b975-28186f80de52",2025-01-23T09:23:30Z,2025-08-06T04:53:14Z,"01f011dc-8d52-4de4-9524-780ccef3313b",92.4,
"fd7e7a92-8c22-4e9b-bf54-73618117efed","802e7636-f880-45eb-8dc5-202b50b3e68c","RX-REV22MM-039","Final",2022-06-26T20:00:00Z,2022-06-26T20:00:00Z,8015.28,"Paid","Active",,"1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","dd9b7854-749b-4cd9-ab71-503e27b4efe2",2022-11-30T20:38:30Z,2025-08-06T04:53:14Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc",,
"e5a8f142-b45d-4375-973d-f0cc776663e1","023bc895-306a-4530-b650-5ad7d42a1d32",,"Due on 28th of the month",2025-11-27T20:00:00Z,2025-11-27T20:00:00Z,275.00000000000006,"Paid","Active",,"1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","ddf905f9-d621-43b5-9767-356e8401fef0",2025-11-19T10:47:17Z,2025-11-28T06:45:21Z,"01f011dc-8d52-4de4-9524-780ccef3313b",1,
"e5a8f142-b45d-4375-973d-f0cc776663e1","26ed2143-132a-4631-9e2b-8aebb34e0da9",,"Due for payment",2024-08-13T16:00:00Z,2024-08-20T16:00:00Z,315,"Paid","Active",,"1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","de57b12c-4031-447d-bf00-2915929d5809",2024-08-14T07:03:03Z,2025-08-06T04:53:14Z,"01f011dc-8d52-4de4-9524-780ccef3313b",1,
